 time            v(vin)          v(vout_buf)     v(vout_st)     
 6.51000000e-04  2.02911705e+00  3.30000099e+00  3.30000000e+00 
 6.51053515e-04  2.03639766e+00  3.29999957e+00  3.30000000e+00 
 6.51160544e-04  2.05095893e+00  3.29999958e+00  3.30000000e+00 
 6.51374602e-04  2.08008148e+00  3.29999963e+00  3.30000000e+00 
 6.51802719e-04  2.13832658e+00  3.29999968e+00  3.30000000e+00 
 6.52000000e-04  2.16516652e+00  3.29999971e+00  3.30000000e+00 
 6.52085623e-04  2.21850285e+00  3.29999878e+00  3.30000000e+00 
 6.52256870e-04  2.32517557e+00  3.29999932e+00  3.30000000e+00 
 6.52599364e-04  2.53852102e+00  3.29999964e+00  3.30000000e+00 
 6.53000000e-04  2.78808462e+00  3.30000013e+00  3.30000000e+00 
 6.53068499e-04  2.74501664e+00  3.30000002e+00  3.30000000e+00 
 6.53205496e-04  2.65888052e+00  3.30000010e+00  3.30000000e+00 
 6.53479491e-04  2.48660828e+00  3.30000037e+00  3.30000000e+00 
 6.54000000e-04  2.15934209e+00  3.30000129e+00  3.30000000e+00 
 6.54054799e-04  2.18941450e+00  3.29999887e+00  3.30000000e+00 
 6.54164397e-04  2.24955949e+00  3.29999915e+00  3.30000000e+00 
 6.54383593e-04  2.36984945e+00  3.29999937e+00  3.30000000e+00 
 6.54821984e-04  2.61042938e+00  3.29999993e+00  3.30000000e+00 
 6.55000000e-04  2.70812041e+00  3.29999989e+00  3.30000000e+00 
 6.55087678e-04  2.67897762e+00  3.30000003e+00  3.30000000e+00 
 6.55263035e-04  2.62069192e+00  3.30000009e+00  3.30000000e+00 
 6.55613748e-04  2.50412054e+00  3.30000018e+00  3.30000000e+00 
 6.56000000e-04  2.37573686e+00  3.30000035e+00  3.30000000e+00 
 6.56070143e-04  2.39849415e+00  3.29999968e+00  3.30000000e+00 
 6.56210428e-04  2.44400882e+00  3.29999976e+00  3.30000000e+00 
 6.56490999e-04  2.53503816e+00  3.29999984e+00  3.30000000e+00 
 6.57000000e-04  2.70018028e+00  3.30000000e+00  3.30000000e+00 
 6.57056114e-04  2.66186315e+00  3.30000008e+00  3.30000000e+00 
 6.57168342e-04  2.58522877e+00  3.30000024e+00  3.30000000e+00 
 6.57392799e-04  2.43196000e+00  3.30000052e+00  3.30000000e+00 
 6.57841712e-04  2.12542246e+00  3.30000156e+00  3.30000000e+00 
 6.58000000e-04  2.01733661e+00  3.30000234e+00  3.30000000e+00 
 6.58070025e-04  2.02692835e+00  3.29999955e+00  3.30000000e+00 
 6.58210075e-04  2.04611195e+00  3.29999958e+00  3.30000000e+00 
 6.58490176e-04  2.08447914e+00  3.29999962e+00  3.30000000e+00 
 6.59000000e-04  2.15431309e+00  3.29999970e+00  3.30000000e+00 
 6.59056020e-04  2.16421117e+00  3.29999961e+00  3.30000000e+00 
 6.59168060e-04  2.18400733e+00  3.29999966e+00  3.30000000e+00 
 6.59392141e-04  2.22359966e+00  3.29999967e+00  3.30000000e+00 
 6.59840301e-04  2.30278431e+00  3.29999978e+00  3.30000000e+00 
 6.60000000e-04  2.33100116e+00  3.29999976e+00  3.30000000e+00 
 6.60069627e-04  2.28514845e+00  3.30000088e+00  3.30000000e+00 
 6.60208882e-04  2.19344292e+00  3.30000135e+00  3.30000000e+00 
 6.60487392e-04  2.01003186e+00  3.30000212e+00  3.30000000e+00 
 6.61000000e-04  1.67245731e+00  3.29974690e+00  3.30000000e+00 
 6.61055702e-04  1.71612561e+00  3.29997430e+00  3.30000000e+00 
 6.61167106e-04  1.80346241e+00  3.29999990e+00  3.30000000e+00 
 6.61389914e-04  1.97813601e+00  3.29999120e+00  3.30000000e+00 
 6.61668543e-04  2.19657117e+00  3.30000434e+00  3.30000000e+00 
 6.62000000e-04  2.45642189e+00  3.29999371e+00  3.30000000e+00 
 6.62055726e-04  2.44996865e+00  3.30000008e+00  3.30000000e+00 
 6.62167177e-04  2.43706204e+00  3.30000010e+00  3.30000000e+00 
 6.62390080e-04  2.41124883e+00  3.30000009e+00  3.30000000e+00 
 6.62835886e-04  2.35962241e+00  3.30000014e+00  3.30000000e+00 
 6.63000000e-04  2.34061730e+00  3.30000013e+00  3.30000000e+00 
 6.63089161e-04  2.32575991e+00  3.30000020e+00  3.30000000e+00 
 6.63267484e-04  2.29604512e+00  3.30000024e+00  3.30000000e+00 
 6.63624129e-04  2.23661553e+00  3.30000028e+00  3.30000000e+00 
 6.64000000e-04  2.17398213e+00  3.30000035e+00  3.30000000e+00 
 6.64071329e-04  2.18223246e+00  3.29999976e+00  3.30000000e+00 
 6.64213987e-04  2.19873316e+00  3.29999979e+00  3.30000000e+00 
 6.64499303e-04  2.23173457e+00  3.29999979e+00  3.30000000e+00 
 6.65000000e-04  2.28964831e+00  3.29999984e+00  3.30000000e+00 
 6.65057063e-04  2.29899757e+00  3.29999977e+00  3.30000000e+00 
 6.65171189e-04  2.31769608e+00  3.29999980e+00  3.30000000e+00 
 6.65399442e-04  2.35509310e+00  3.29999980e+00  3.30000000e+00 
 6.65855948e-04  2.42988714e+00  3.29999988e+00  3.30000000e+00 
 6.66000000e-04  2.45348872e+00  3.29999987e+00  3.30000000e+00 
 6.66091301e-04  2.47255080e+00  3.29999985e+00  3.30000000e+00 
 6.66273903e-04  2.51067497e+00  3.29999989e+00  3.30000000e+00 
 6.66639108e-04  2.58692330e+00  3.29999993e+00  3.30000000e+00 
 6.67000000e-04  2.66227135e+00  3.29999998e+00  3.30000000e+00 
 6.67073041e-04  2.60866377e+00  3.30000015e+00  3.30000000e+00 
 6.67219123e-04  2.50144850e+00  3.30000046e+00  3.30000000e+00 
 6.67511286e-04  2.28701796e+00  3.30000098e+00  3.30000000e+00 
 6.68000000e-04  1.92833118e+00  3.30000300e+00  3.30000000e+00 
 6.68058433e-04  1.92017133e+00  3.30000065e+00  3.30000000e+00 
 6.68175298e-04  1.90385170e+00  3.30000073e+00  3.30000000e+00 
 6.68409029e-04  1.87121244e+00  3.30000078e+00  3.30000000e+00 
 6.68876490e-04  1.80593393e+00  3.30000106e+00  3.30000000e+00 
 6.69000000e-04  1.78868649e+00  3.30000114e+00  3.30000000e+00 
 6.69064253e-04  1.82946549e+00  3.29999468e+00  3.30000000e+00 
 6.69192759e-04  1.91102360e+00  3.29999754e+00  3.30000000e+00 
 6.69449771e-04  2.07413981e+00  3.29999770e+00  3.30000000e+00 
 6.69963795e-04  2.40037224e+00  3.30000005e+00  3.30000000e+00 
 6.70000000e-04  2.42334992e+00  3.29999881e+00  3.30000000e+00 
 6.70072409e-04  2.44529716e+00  3.29999975e+00  3.30000000e+00 
 6.70217227e-04  2.48919160e+00  3.29999983e+00  3.30000000e+00 
 6.70489310e-04  2.57166025e+00  3.29999988e+00  3.30000000e+00 
 6.71000000e-04  2.72645064e+00  3.30000001e+00  3.30000000e+00 
 6.71054417e-04  2.71248299e+00  3.30000002e+00  3.30000000e+00 
 6.71163250e-04  2.68454762e+00  3.30000003e+00  3.30000000e+00 
 6.71380917e-04  2.62867689e+00  3.30000005e+00  3.30000000e+00 
 6.71816250e-04  2.51693541e+00  3.30000013e+00  3.30000000e+00 
 6.72000000e-04  2.46977041e+00  3.30000018e+00  3.30000000e+00 
 6.72087067e-04  2.47692865e+00  3.29999994e+00  3.30000000e+00 
 6.72261200e-04  2.49124517e+00  3.29999995e+00  3.30000000e+00 
 6.72609467e-04  2.51987821e+00  3.29999996e+00  3.30000000e+00 
 6.73000000e-04  2.55198624e+00  3.29999997e+00  3.30000000e+00 
 6.73069653e-04  2.51932330e+00  3.30000022e+00  3.30000000e+00 
 6.73208960e-04  2.45399734e+00  3.30000037e+00  3.30000000e+00 
 6.73487573e-04  2.32334543e+00  3.30000056e+00  3.30000000e+00 
 6.74000000e-04  2.08304995e+00  3.30000125e+00  3.30000000e+00 
 6.74055723e-04  2.11017346e+00  3.29999872e+00  3.30000000e+00 
 6.74167168e-04  2.16442060e+00  3.29999901e+00  3.30000000e+00 
 6.74390059e-04  2.27291488e+00  3.29999922e+00  3.30000000e+00 
 6.74835840e-04  2.48990343e+00  3.29999977e+00  3.30000000e+00 
 6.75000000e-04  2.56980997e+00  3.29999976e+00  3.30000000e+00 
 6.75063793e-04  2.53416698e+00  3.30000023e+00  3.30000000e+00 
 6.75191380e-04  2.46288086e+00  3.30000042e+00  3.30000000e+00 
 6.75446553e-04  2.32030861e+00  3.30000068e+00  3.30000000e+00 
 6.75956899e-04  2.03516412e+00  3.30000169e+00  3.30000000e+00 
 6.76000000e-04  2.01108239e+00  3.30000202e+00  3.30000000e+00 
 6.76029704e-04  2.02572709e+00  3.29999835e+00  3.30000000e+00 
 6.76089113e-04  2.05501664e+00  3.29999855e+00  3.30000000e+00 
 6.76207931e-04  2.11359573e+00  3.29999874e+00  3.30000000e+00 
 6.76445567e-04  2.23075392e+00  3.29999919e+00  3.30000000e+00 
 6.76920838e-04  2.46507030e+00  3.29999965e+00  3.30000000e+00 
 6.77000000e-04  2.50409821e+00  3.29999973e+00  3.30000000e+00 
 6.77095054e-04  2.52007012e+00  3.29999991e+00  3.30000000e+00 
 6.77285163e-04  2.55201390e+00  3.29999993e+00  3.30000000e+00 
 6.77656064e-04  2.61433613e+00  3.29999995e+00  3.30000000e+00 
 6.78000000e-04  2.67212736e+00  3.29999998e+00  3.30000000e+00 
 6.78074180e-04  2.62913843e+00  3.30000010e+00  3.30000000e+00 
 6.78222541e-04  2.54316048e+00  3.30000028e+00  3.30000000e+00 
 6.78519262e-04  2.37120458e+00  3.30000057e+00  3.30000000e+00 
 6.79000000e-04  2.09260705e+00  3.30000148e+00  3.30000000e+00 
 6.79059344e-04  2.11797773e+00  3.29999891e+00  3.30000000e+00 
 6.79178033e-04  2.16871925e+00  3.29999914e+00  3.30000000e+00 
 6.79415409e-04  2.27020228e+00  3.29999932e+00  3.30000000e+00 
 6.79890163e-04  2.47316834e+00  3.29999977e+00  3.30000000e+00 
 6.80000000e-04  2.52012562e+00  3.29999973e+00  3.30000000e+00 
 6.80094951e-04  2.53477569e+00  3.29999992e+00  3.30000000e+00 
 6.80284852e-04  2.56407579e+00  3.29999994e+00  3.30000000e+00 
 6.80664655e-04  2.62267600e+00  3.29999996e+00  3.30000000e+00 
 6.81000000e-04  2.67441671e+00  3.29999998e+00  3.30000000e+00 
 6.81075961e-04  2.60584354e+00  3.30000018e+00  3.30000000e+00 
 6.81227882e-04  2.46869706e+00  3.30000067e+00  3.30000000e+00 
 6.81531724e-04  2.19440410e+00  3.30000161e+00  3.30000000e+00 
 6.82000000e-04  1.77166921e+00  3.30000626e+00  3.30000000e+00 
 6.82060768e-04  1.79948253e+00  3.29999544e+00  3.30000000e+00 
 6.82182305e-04  1.85510934e+00  3.29999749e+00  3.30000000e+00 
 6.82425379e-04  1.96636297e+00  3.29999784e+00  3.30000000e+00 
 6.82911527e-04  2.18887023e+00  3.29999953e+00  3.30000000e+00 
 6.83000000e-04  2.22936380e+00  3.29999877e+00  3.30000000e+00 
 6.83097229e-04  2.24673619e+00  3.29999970e+00  3.30000000e+00 
 6.83291689e-04  2.28148092e+00  3.29999975e+00  3.30000000e+00 
 6.83680607e-04  2.35097039e+00  3.29999979e+00  3.30000000e+00 
 6.84000000e-04  2.40803755e+00  3.29999985e+00  3.30000000e+00 
 6.84077784e-04  2.42201492e+00  3.29999984e+00  3.30000000e+00 
 6.84233351e-04  2.44996966e+00  3.29999987e+00  3.30000000e+00 
 6.84544485e-04  2.50587914e+00  3.29999989e+00  3.30000000e+00 
 6.85000000e-04  2.58773303e+00  3.29999995e+00  3.30000000e+00 
 6.85062227e-04  2.57274240e+00  3.30000008e+00  3.30000000e+00 
 6.85186681e-04  2.54276107e+00  3.30000011e+00  3.30000000e+00 
 6.85435588e-04  2.48279841e+00  3.30000015e+00  3.30000000e+00 
 6.85933404e-04  2.36287311e+00  3.30000027e+00  3.30000000e+00 
 6.86000000e-04  2.34682986e+00  3.30000028e+00  3.30000000e+00 
 6.86099563e-04  2.30727128e+00  3.30000050e+00  3.30000000e+00 
 6.86298689e-04  2.22815410e+00  3.30000073e+00  3.30000000e+00 
 6.86696941e-04  2.06991973e+00  3.30000107e+00  3.30000000e+00 
 6.87000000e-04  1.94950792e+00  3.30000171e+00  3.30000000e+00 
 6.87079650e-04  2.00076367e+00  3.29999750e+00  3.30000000e+00 
 6.87238951e-04  2.10327532e+00  3.29999858e+00  3.30000000e+00 
 6.87557553e-04  2.30829860e+00  3.29999897e+00  3.30000000e+00 
 6.88000000e-04  2.59301732e+00  3.30000003e+00  3.30000000e+00 
 6.88063720e-04  2.56826560e+00  3.30000013e+00  3.30000000e+00 
 6.88191161e-04  2.51876201e+00  3.30000021e+00  3.30000000e+00 
 6.88446042e-04  2.41975484e+00  3.30000032e+00  3.30000000e+00 
 6.88955805e-04  2.22174050e+00  3.30000069e+00  3.30000000e+00 
 6.89000000e-04  2.20457339e+00  3.30000074e+00  3.30000000e+00 
 6.89047238e-04  2.21730442e+00  3.29999950e+00  3.30000000e+00 
 6.89141714e-04  2.24276656e+00  3.29999957e+00  3.30000000e+00 
 6.89326362e-04  2.29253112e+00  3.29999960e+00  3.30000000e+00 
 6.89695660e-04  2.39206023e+00  3.29999976e+00  3.30000000e+00 
 6.90000000e-04  2.47408276e+00  3.29999980e+00  3.30000000e+00 
 6.90073859e-04  2.49242147e+00  3.29999984e+00  3.30000000e+00 
 6.90221578e-04  2.52909890e+00  3.29999989e+00  3.30000000e+00 
 6.90517016e-04  2.60245375e+00  3.29999992e+00  3.30000000e+00 
 6.91000000e-04  2.72237473e+00  3.30000000e+00  3.30000000e+00 
 6.91059088e-04  2.70922262e+00  3.30000002e+00  3.30000000e+00 
 6.91177263e-04  2.68291834e+00  3.30000003e+00  3.30000000e+00 
 6.91413613e-04  2.63030978e+00  3.30000005e+00  3.30000000e+00 
 6.91886314e-04  2.52509266e+00  3.30000011e+00  3.30000000e+00 
 6.92000000e-04  2.49978752e+00  3.30000013e+00  3.30000000e+00 
 6.92094540e-04  2.47291188e+00  3.30000018e+00  3.30000000e+00 
 6.92283620e-04  2.41916058e+00  3.30000026e+00  3.30000000e+00 
 6.92661781e-04  2.31165799e+00  3.30000036e+00  3.30000000e+00 
 6.93000000e-04  2.21550982e+00  3.30000053e+00  3.30000000e+00 
 6.93075632e-04  2.24221722e+00  3.29999939e+00  3.30000000e+00 
 6.93226896e-04  2.29563211e+00  3.29999953e+00  3.30000000e+00 
 6.93529425e-04  2.40246188e+00  3.29999965e+00  3.30000000e+00 
 6.94000000e-04  2.56863293e+00  3.29999990e+00  3.30000000e+00 
 6.94060506e-04  2.52757570e+00  3.30000029e+00  3.30000000e+00 
 6.94181517e-04  2.44546112e+00  3.30000056e+00  3.30000000e+00 
 6.94423540e-04  2.28123195e+00  3.30000094e+00  3.30000000e+00 
 6.94907585e-04  1.95277361e+00  3.30000259e+00  3.30000000e+00 
 6.95000000e-04  1.89006373e+00  3.30000390e+00  3.30000000e+00 
 6.95037429e-04  1.90587920e+00  3.29999778e+00  3.30000000e+00 
 6.95112289e-04  1.93751030e+00  3.29999816e+00  3.30000000e+00 
 6.95262007e-04  2.00077249e+00  3.29999844e+00  3.30000000e+00 
 6.95561443e-04  2.12729687e+00  3.29999907e+00  3.30000000e+00 
 6.96000000e-04  2.31260533e+00  3.29999940e+00  3.30000000e+00 
 6.96059887e-04  2.31187750e+00  3.30000001e+00  3.30000000e+00 
 6.96179662e-04  2.31042179e+00  3.30000002e+00  3.30000000e+00 
 6.96419211e-04  2.30751035e+00  3.30000002e+00  3.30000000e+00 
 6.96898309e-04  2.30168749e+00  3.30000002e+00  3.30000000e+00 
 6.97000000e-04  2.30045156e+00  3.30000002e+00  3.30000000e+00 
 6.97082234e-04  2.25654415e+00  3.30000079e+00  3.30000000e+00 
 6.97246701e-04  2.16872926e+00  3.30000118e+00  3.30000000e+00 
 6.97552873e-04  2.00525324e+00  3.30000175e+00  3.30000000e+00 
 6.98000000e-04  1.76651615e+00  3.30000436e+00  3.30000000e+00 
 6.98061234e-04  1.77860977e+00  3.29999762e+00  3.30000000e+00 
 6.98183703e-04  1.80279712e+00  3.29999825e+00  3.30000000e+00 
 6.98428641e-04  1.85117183e+00  3.29999862e+00  3.30000000e+00 
 6.98918516e-04  1.94792123e+00  3.29999925e+00  3.30000000e+00 
 6.99000000e-04  1.96401424e+00  3.29999909e+00  3.30000000e+00 
 6.99097975e-04  2.01357971e+00  3.29999812e+00  3.30000000e+00 
 6.99293925e-04  2.11271070e+00  3.29999891e+00  3.30000000e+00 
 6.99668699e-04  2.30230859e+00  3.29999918e+00  3.30000000e+00 
 7.00000000e-04  2.46991360e+00  3.29999980e+00  3.30000000e+00 
 7.00074955e-04  2.50202411e+00  3.29999973e+00  3.30000000e+00 
 7.00224864e-04  2.56624510e+00  3.29999986e+00  3.30000000e+00 
 7.00524683e-04  2.69468709e+00  3.29999994e+00  3.30000000e+00 
 7.01000000e-04  2.89831186e+00  3.30000003e+00  3.30000000e+00 
 7.01059964e-04  2.85155111e+00  3.30000000e+00  3.30000000e+00 
 7.01179891e-04  2.75802946e+00  3.30000002e+00  3.30000000e+00 
 7.01419747e-04  2.57098614e+00  3.30000024e+00  3.30000000e+00 
 7.01844160e-04  2.24002119e+00  3.30000125e+00  3.30000000e+00 
 7.02000000e-04  2.11849465e+00  3.30000194e+00  3.30000000e+00 
 7.02084883e-04  2.11309008e+00  3.30000016e+00  3.30000000e+00 
 7.02254648e-04  2.10228105e+00  3.30000016e+00  3.30000000e+00 
 7.02572353e-04  2.08205260e+00  3.30000018e+00  3.30000000e+00 
 7.03000000e-04  2.05482417e+00  3.30000018e+00  3.30000000e+00 
 7.03063541e-04  2.11095130e+00  3.29999758e+00  3.30000000e+00 
 7.03190623e-04  2.22320572e+00  3.29999865e+00  3.30000000e+00 
 7.03444788e-04  2.44771454e+00  3.29999917e+00  3.30000000e+00 
 7.03953116e-04  2.89673218e+00  3.30000043e+00  3.30000000e+00 
 7.04000000e-04  2.93814557e+00  3.29999957e+00  3.30000000e+00 
 7.04047707e-04  2.91214605e+00  3.30000000e+00  3.30000000e+00 
 7.04143121e-04  2.86014682e+00  3.30000000e+00  3.30000000e+00 
 7.04330336e-04  2.75811782e+00  3.30000001e+00  3.30000000e+00 
 7.04704765e-04  2.55405982e+00  3.30000019e+00  3.30000000e+00 
 7.05000000e-04  2.39316180e+00  3.30000055e+00  3.30000000e+00 
 7.05051687e-04  2.42424188e+00  3.29999946e+00  3.30000000e+00 
 7.05155060e-04  2.48640219e+00  3.29999966e+00  3.30000000e+00 
 7.05361806e-04  2.61072281e+00  3.29999982e+00  3.30000000e+00 
 7.05775300e-04  2.85936406e+00  3.30000009e+00  3.30000000e+00 
 7.06000000e-04  2.99448053e+00  3.29999991e+00  3.30000000e+00 
 7.06082699e-04  2.95754014e+00  3.30000000e+00  3.30000000e+00 
 7.06248096e-04  2.88365921e+00  3.30000000e+00  3.30000000e+00 
 7.06578890e-04  2.73589734e+00  3.30000001e+00  3.30000000e+00 
 7.07000000e-04  2.54779292e+00  3.30000017e+00  3.30000000e+00 
 7.07066159e-04  2.55275379e+00  3.29999997e+00  3.30000000e+00 
 7.07198477e-04  2.56267560e+00  3.29999997e+00  3.30000000e+00 
 7.07463112e-04  2.58251921e+00  3.29999997e+00  3.30000000e+00 
 7.07992384e-04  2.62220645e+00  3.29999998e+00  3.30000000e+00 
 7.08000000e-04  2.62277756e+00  3.29999998e+00  3.30000000e+00 
 7.08015232e-04  2.61793674e+00  3.30000008e+00  3.30000000e+00 
 7.08045698e-04  2.60825505e+00  3.30000009e+00  3.30000000e+00 
 7.08106628e-04  2.58889167e+00  3.30000010e+00  3.30000000e+00 
 7.08228488e-04  2.55016492e+00  3.30000014e+00  3.30000000e+00 
 7.08472209e-04  2.47271140e+00  3.30000021e+00  3.30000000e+00 
 7.08959651e-04  2.31780438e+00  3.30000041e+00  3.30000000e+00 
 7.09000000e-04  2.30498173e+00  3.30000044e+00  3.30000000e+00 
 7.09050821e-04  2.32026403e+00  3.29999960e+00  3.30000000e+00 
 7.09152464e-04  2.35082874e+00  3.29999967e+00  3.30000000e+00 
 7.09340102e-04  2.40725304e+00  3.29999971e+00  3.30000000e+00 
 7.09715378e-04  2.52010165e+00  3.29999986e+00  3.30000000e+00 
 7.10000000e-04  2.60568975e+00  3.29999990e+00  3.30000000e+00 
 7.10075055e-04  2.53474003e+00  3.30000035e+00  3.30000000e+00 
 7.10225166e-04  2.39284042e+00  3.30000099e+00  3.30000000e+00 
 7.10525387e-04  2.10904121e+00  3.30000216e+00  3.30000000e+00 
 7.11000000e-04  1.66038898e+00  3.29883304e+00  3.30000000e+00 
 7.11060044e-04  1.69938454e+00  3.29995897e+00  3.30000000e+00 
 7.11180133e-04  1.77737590e+00  3.30000105e+00  3.30000000e+00 
 7.11420309e-04  1.93335861e+00  3.29999009e+00  3.30000000e+00 
 7.11692105e-04  2.10987612e+00  3.30000535e+00  3.30000000e+00 
 7.12000000e-04  2.30983831e+00  3.29999229e+00  3.30000000e+00 
 7.12054359e-04  2.29420196e+00  3.30000039e+00  3.30000000e+00 
 7.12163077e-04  2.26292912e+00  3.30000047e+00  3.30000000e+00 
 7.12380514e-04  2.20038346e+00  3.30000053e+00  3.30000000e+00 
 7.12815387e-04  2.07529213e+00  3.30000081e+00  3.30000000e+00 
 7.13000000e-04  2.02218811e+00  3.30000095e+00  3.30000000e+00 
 7.13086975e-04  2.01490168e+00  3.30000028e+00  3.30000000e+00 
 7.13260924e-04  2.00032885e+00  3.30000031e+00  3.30000000e+00 
 7.13608822e-04  1.97118319e+00  3.30000032e+00  3.30000000e+00 
 7.14000000e-04  1.93841174e+00  3.30000038e+00  3.30000000e+00 
 7.14069580e-04  1.95846346e+00  3.29999876e+00  3.30000000e+00 
 7.14208739e-04  1.99856695e+00  3.29999901e+00  3.30000000e+00 
 7.14487058e-04  2.07877394e+00  3.29999916e+00  3.30000000e+00 
 7.15000000e-04  2.22659568e+00  3.29999955e+00  3.30000000e+00 
 7.15055664e-04  2.26293667e+00  3.29999892e+00  3.30000000e+00 
 7.15166991e-04  2.33561871e+00  3.29999927e+00  3.30000000e+00 
 7.15389646e-04  2.48098279e+00  3.29999953e+00  3.30000000e+00 
 7.15834956e-04  2.77171095e+00  3.30000012e+00  3.30000000e+00 
 7.16000000e-04  2.87946266e+00  3.29999987e+00  3.30000000e+00 
 7.16070395e-04  2.81063101e+00  3.30000000e+00  3.30000000e+00 
 7.16211186e-04  2.67296748e+00  3.30000010e+00  3.30000000e+00 
 7.16492768e-04  2.39764042e+00  3.30000087e+00  3.30000000e+00 
 7.17000000e-04  1.90167519e+00  3.30000402e+00  3.30000000e+00 
 7.17056316e-04  1.91178205e+00  3.29999907e+00  3.30000000e+00 
 7.17168949e-04  1.93199593e+00  3.29999921e+00  3.30000000e+00 
 7.17394214e-04  1.97242369e+00  3.29999925e+00  3.30000000e+00 
 7.17844745e-04  2.05327920e+00  3.29999950e+00  3.30000000e+00 
 7.18000000e-04  2.08114240e+00  3.29999946e+00  3.30000000e+00 
 7.18090106e-04  2.12342806e+00  3.29999879e+00  3.30000000e+00 
 7.18270318e-04  2.20799942e+00  3.29999921e+00  3.30000000e+00 
 7.18630743e-04  2.37714214e+00  3.29999945e+00  3.30000000e+00 
 7.19000000e-04  2.55042986e+00  3.29999988e+00  3.30000000e+00 
 7.19072085e-04  2.51325878e+00  3.30000025e+00  3.30000000e+00 
 7.19216255e-04  2.43891649e+00  3.30000044e+00  3.30000000e+00 
 7.19504594e-04  2.29023190e+00  3.30000069e+00  3.30000000e+00 
 7.20000000e-04  2.03477208e+00  3.30000158e+00  3.30000000e+00 
 7.20057668e-04  2.06164652e+00  3.29999858e+00  3.30000000e+00 
 7.20173004e-04  2.11539555e+00  3.29999890e+00  3.30000000e+00 
 7.20403675e-04  2.22289360e+00  3.29999912e+00  3.30000000e+00 
 7.20865019e-04  2.43788969e+00  3.29999970e+00  3.30000000e+00 
 7.21000000e-04  2.50079384e+00  3.29999966e+00  3.30000000e+00 
 7.21092269e-04  2.48885181e+00  3.30000008e+00  3.30000000e+00 
 7.21276806e-04  2.46496765e+00  3.30000009e+00  3.30000000e+00 
 7.21614576e-04  2.42125096e+00  3.30000011e+00  3.30000000e+00 
 7.22000000e-04  2.37136669e+00  3.30000014e+00  3.30000000e+00 
 7.22067554e-04  2.41791805e+00  3.29999934e+00  3.30000000e+00 
 7.22202662e-04  2.51102090e+00  3.29999969e+00  3.30000000e+00 
 7.22472879e-04  2.69722659e+00  3.29999990e+00  3.30000000e+00 
